Filename,Label,Hist_1,Hist_2,Hist_3,Hist_4,Hist_5,Hist_6,Hist_7,Hist_8,Hist_9,Hist_10,Hist_11,Hist_12,Hist_13,Hist_14,Hist_15,Hist_16,Hist_17,Hist_18,Hist_19,Hist_20,Hist_21,Hist_22,Hist_23,Hist_24,Hist_25,Hist_26,Hist_27,Hist_28,Hist_29,Hist_30,Hist_31,Hist_32,Hist_33,Hist_34,Hist_35,Hist_36,Hist_37,Hist_38,Hist_39,Hist_40,Hist_41,Hist_42,Hist_43,Hist_44,Hist_45,Hist_46,Hist_47,Hist_48,GLCM_energy_0deg,GLCM_energy_45deg,GLCM_energy_90deg,GLCM_energy_135deg,GLCM_correlation_0deg,GLCM_correlation_45deg,GLCM_correlation_90deg,GLCM_correlation_135deg,GLCM_homogeneity_0deg,GLCM_homogeneity_45deg,GLCM_homogeneity_90deg,GLCM_homogeneity_135deg,GLCM_contrast_0deg,GLCM_contrast_45deg,GLCM_contrast_90deg,GLCM_contrast_135deg
20211226_101615.jpg,algal_spot,0.0,0.0,3.0,524.0,160.0,53.0,32.0,19.0,7.0,4.0,7.0,7.0,10.0,14.0,33.0,515.0,0.0,0.0,1.0,737.0,160.0,75.0,13.0,3.0,6.0,7.0,15.0,40.0,847.0,2610.0,0.0,0.0,0.0,0.0,0.0,617.0,163.0,49.0,18.0,10.0,4.0,5.0,9.0,15.0,89.0,3367.0,5.0,0.0,0.792686810943879,0.78825983019663,0.7893085086654785,0.7878174465681745,0.9950154208972928,0.9871834286530247,0.9872419183798863,0.9838542360958454,0.9862631559976931,0.9750767351923468,0.9762476571510961,0.9744575232985573,0.03728553921568626,0.09614763552479812,0.09543504901960786,0.12112264513648598
20211226_101708.jpg,algal_spot,0.0,0.0,41.0,637.0,369.0,117.0,30.0,9.0,5.0,8.0,9.0,2.0,7.0,11.0,13.0,591.0,0.0,0.0,0.0,624.0,468.0,47.0,9.0,8.0,7.0,6.0,10.0,15.0,382.0,1593.0,15.0,0.0,0.0,0.0,0.0,494.0,636.0,73.0,12.0,9.0,5.0,4.0,10.0,13.0,104.0,1225.0,67.0,0.0,0.7014567615424179,0.6953566082104327,0.697493235972696,0.6960880157493166,0.9942477679515732,0.9852029557733729,0.9868075204324054,0.9848732937638383,0.9773376225490192,0.9622720951391822,0.9670126597018895,0.9649703681667857,0.054626225490196044,0.14083813917723953,0.12536764705882353,0.14397539407920026
20211226_101742.jpg,algal_spot,0.0,0.0,2.0,282.0,458.0,243.0,70.0,10.0,9.0,2.0,3.0,21.0,31.0,52.0,169.0,572.0,0.0,0.0,3.0,62.0,702.0,196.0,37.0,15.0,7.0,14.0,66.0,78.0,934.0,542.0,539.0,1.0,0.0,0.0,0.0,55.0,607.0,193.0,53.0,15.0,6.0,6.0,9.0,23.0,99.0,660.0,3214.0,1.0,0.5196000863306709,0.51023572071782,0.5148660409257658,0.5102045676347366,0.9919008606249934,0.9826546381744117,0.9850319005336254,0.9826209120188109,0.9684592164071508,0.9518449863851857,0.9575389273356403,0.9514767762486064,0.07369791666666667,0.15818531334102262,0.13621323529411763,0.1584928873510189
20211226_101805.jpg,algal_spot,0.0,0.0,111.0,330.0,249.0,168.0,10.0,10.0,12.0,15.0,14.0,18.0,28.0,59.0,802.0,4181.0,0.0,0.0,16.0,495.0,348.0,37.0,10.0,14.0,33.0,39.0,45.0,347.0,1234.0,2113.0,1.0,0.0,0.0,0.0,15.0,500.0,348.0,47.0,13.0,13.0,10.0,20.0,29.0,52.0,92.0,2770.0,3.0,0.0,0.7244711184637277,0.7197276382712907,0.7220545783630995,0.7199372854093541,0.9943519319911737,0.9864718441492658,0.988143503820788,0.9860001597838515,0.9823391544117648,0.970663744017703,0.9741198096885813,0.9719288404564204,0.04168198529411764,0.10011534025374856,0.08750000000000001,0.10360630526720488
20211226_101903.jpg,algal_spot,0.0,0.0,125.0,176.0,252.0,260.0,93.0,11.0,2.0,3.0,12.0,21.0,25.0,39.0,401.0,1256.0,0.0,0.0,0.0,294.0,349.0,276.0,15.0,10.0,8.0,28.0,26.0,49.0,765.0,1091.0,3.0,0.0,0.0,0.0,1.0,243.0,427.0,160.0,21.0,10.0,5.0,8.0,16.0,37.0,67.0,683.0,4941.0,0.0,0.6530974559981688,0.6464616720153391,0.649480244801163,0.6463691886062437,0.993827733655666,0.9844767599148357,0.9855558253763219,0.9828361212497597,0.9800909205594003,0.9645797333759885,0.9686362054720079,0.9656404063177929,0.04722732843137254,0.11903114186851214,0.1104932598039216,0.13161091887735485
20211226_102049.jpg,algal_spot,0.0,1.0,68.0,263.0,280.0,137.0,10.0,8.0,7.0,8.0,10.0,12.0,17.0,34.0,772.0,4145.0,0.0,0.0,23.0,280.0,312.0,22.0,11.0,6.0,7.0,16.0,27.0,71.0,1366.0,2706.0,1.0,0.0,0.0,0.0,1.0,241.0,410.0,40.0,9.0,4.0,2.0,10.0,16.0,22.0,64.0,1282.0,76.0,0.0,0.7862577758428955,0.7824150233864618,0.7839434932440948,0.7827701730803969,0.9944202217163493,0.9845979598188164,0.9860629251915882,0.9847617640591183,0.9849188112745099,0.975177128184252,0.9770616723782269,0.9760521484079394,0.03604473039215685,0.09979238754325258,0.09002757352941175,0.09873125720876585
20211226_102108.jpg,algal_spot,0.0,0.0,89.0,280.0,275.0,152.0,29.0,5.0,7.0,4.0,5.0,7.0,12.0,11.0,484.0,2020.0,0.0,0.0,4.0,321.0,408.0,32.0,12.0,6.0,10.0,12.0,10.0,243.0,394.0,2276.0,4.0,0.0,0.0,0.0,5.0,281.0,405.0,58.0,14.0,6.0,7.0,5.0,5.0,19.0,89.0,1516.0,19.0,0.0,0.7706686621893253,0.7664970210467646,0.767682142957887,0.7664056905232979,0.9945419417725245,0.983218155114784,0.9846803817719716,0.9827746275869174,0.9835462622549019,0.9718410009376833,0.9749831564413094,0.972752442934409,0.03867953431372548,0.11927720107650903,0.10854779411764703,0.12242983467896966
20211226_102128.jpg,algal_spot,0.0,0.0,92.0,275.0,294.0,144.0,26.0,7.0,2.0,4.0,4.0,8.0,12.0,18.0,232.0,2011.0,0.0,0.0,5.0,338.0,348.0,41.0,8.0,7.0,7.0,4.0,7.0,105.0,375.0,2144.0,0.0,0.0,0.0,0.0,0.0,297.0,445.0,44.0,20.0,6.0,3.0,3.0,10.0,8.0,45.0,1447.0,10.0,0.0,0.7658598769480605,0.7648877885019408,0.7693425664671814,0.7649544195215782,0.9850283521671438,0.983304997198999,0.9948623969295153,0.9839955456899976,0.9750574968392338,0.97295355409583,0.9842264093137253,0.9726201026058549,0.11006433823529416,0.12306036139946172,0.037760416666666644,0.11797001153402538
20211226_102149.jpg,algal_spot,13.0,375.0,458.0,197.0,113.0,99.0,100.0,70.0,29.0,7.0,8.0,4.0,9.0,9.0,15.0,36.0,10.0,224.0,581.0,309.0,160.0,98.0,76.0,26.0,12.0,12.0,11.0,21.0,132.0,5232.0,24.0,0.0,83.0,267.0,478.0,351.0,127.0,89.0,42.0,24.0,18.0,9.0,12.0,25.0,61.0,4213.0,15.0,0.0,0.6421409308277595,0.6359824491006894,0.6395515336045264,0.6360715288414253,0.9918734609396214,0.9843480913461538,0.9877831974404918,0.9844270666026858,0.959262543252595,0.940530523415115,0.9498971919084375,0.9426573211486707,0.10110294117647062,0.1950634371395616,0.15202205882352943,0.19407920030757403
20211226_102226.jpg,algal_spot,0.0,0.0,24.0,592.0,352.0,239.0,70.0,24.0,10.0,13.0,16.0,10.0,10.0,11.0,16.0,83.0,0.0,0.0,0.0,473.0,510.0,154.0,30.0,20.0,16.0,19.0,18.0,21.0,40.0,757.0,2332.0,3.0,0.0,0.0,4.0,349.0,575.0,156.0,29.0,14.0,17.0,12.0,15.0,19.0,29.0,64.0,2853.0,227.0,0.5245213282211966,0.5141160063371712,0.5188790772138753,0.5150482812605006,0.9945122501747437,0.9877266673153621,0.9883990394404363,0.9855029330519305,0.9734251549884656,0.9541662395771899,0.960617278302724,0.9574047744216683,0.06441482843137253,0.14437524029219523,0.13618259803921565,0.1705344098423683
20211226_102316.jpg,algal_spot,0.0,1.0,76.0,455.0,191.0,150.0,74.0,54.0,5.0,8.0,5.0,6.0,14.0,29.0,36.0,593.0,0.0,0.0,1.0,525.0,338.0,177.0,17.0,7.0,10.0,22.0,31.0,127.0,807.0,3069.0,9.0,0.0,0.0,0.0,2.0,325.0,398.0,197.0,26.0,11.0,6.0,7.0,13.0,28.0,57.0,957.0,2763.0,1.0,0.6662204780458265,0.6600566855721152,0.6619959007990042,0.6602621516627102,0.9947099677016852,0.9870143186809216,0.988340447861234,0.9863063990798456,0.9807698961937719,0.9661692666064742,0.9703607571422235,0.9685724077582414,0.04724264705882354,0.11623221837754712,0.10419730392156862,0.12256824298346791
20211226_102341.jpg,algal_spot,0.0,2.0,35.0,415.0,213.0,216.0,146.0,6.0,7.0,5.0,7.0,18.0,22.0,69.0,239.0,816.0,0.0,0.0,4.0,118.0,451.0,281.0,23.0,1.0,6.0,8.0,51.0,98.0,618.0,1737.0,21.0,3.0,0.0,0.0,0.0,125.0,465.0,279.0,31.0,15.0,9.0,2.0,8.0,11.0,54.0,389.0,2101.0,2.0,0.5678965353527208,0.5604254615668907,0.5635659346217969,0.5600212011649124,0.9939628764229793,0.9844338102125941,0.9865053856741934,0.9848376992970497,0.9785416666666666,0.965199392506537,0.9680985978950405,0.9644339716189909,0.05159313725490196,0.1333333333333334,0.11533394607843134,0.12987312572087656
20211226_102406.jpg,algal_spot,0.0,47.0,476.0,311.0,184.0,192.0,41.0,17.0,17.0,14.0,22.0,19.0,38.0,62.0,435.0,5442.0,0.0,1.0,250.0,505.0,360.0,45.0,20.0,27.0,31.0,47.0,185.0,628.0,2951.0,3.0,0.0,0.0,0.0,0.0,113.0,691.0,360.0,56.0,17.0,8.0,19.0,28.0,47.0,93.0,641.0,2829.0,1.0,0.0,0.5874852297928164,0.5800156508262263,0.5817313586363967,0.579822905716347,0.9947407634209707,0.9872693232254005,0.9878263058536207,0.9859372134784237,0.9792257785467129,0.9631846714020537,0.9658957376785556,0.963798323304124,0.04889705882352941,0.1186005382545175,0.11325061274509807,0.13101114955786233
20211226_102452.jpg,algal_spot,0.0,0.0,17.0,154.0,396.0,136.0,13.0,4.0,6.0,13.0,14.0,15.0,30.0,55.0,406.0,5164.0,0.0,0.0,6.0,97.0,470.0,73.0,12.0,6.0,13.0,22.0,31.0,66.0,1082.0,2630.0,4.0,0.0,0.0,0.0,0.0,79.0,552.0,80.0,17.0,9.0,6.0,5.0,23.0,23.0,86.0,1127.0,403.0,0.0,0.7853814576382032,0.7814250257439572,0.7828184629168466,0.7816128256105073,0.9928574057477787,0.9802163642859264,0.9831864479377672,0.9822421508507085,0.9828685481545559,0.9707105759880031,0.9739116843004167,0.9727821078213916,0.04249387254901959,0.11804690503652437,0.10003063725490194,0.1059592464436755
20211226_102517.jpg,algal_spot,0.0,0.0,19.0,322.0,463.0,73.0,15.0,7.0,18.0,19.0,24.0,40.0,60.0,357.0,901.0,365.0,0.0,0.0,19.0,372.0,642.0,45.0,17.0,12.0,57.0,58.0,127.0,545.0,1124.0,3.0,0.0,0.0,0.0,0.0,0.0,404.0,562.0,70.0,14.0,15.0,3.0,14.0,59.0,86.0,427.0,2187.0,1.0,0.0,0.6097386013906582,0.6040701250702417,0.6066667122629754,0.6037937287048627,0.9938050650504772,0.9849965684770938,0.9873702477619962,0.9853713825245427,0.9809684075836217,0.9678209807922815,0.972400837880401,0.9686949015432631,0.0443780637254902,0.1077431757016532,0.09047181372549021,0.10505190311418686
20211226_102544.jpg,algal_spot,563.0,183.0,196.0,179.0,165.0,217.0,385.0,82.0,14.0,8.0,6.0,11.0,34.0,40.0,93.0,264.0,15.0,82.0,201.0,280.0,244.0,465.0,183.0,18.0,9.0,3.0,16.0,87.0,368.0,1302.0,29.0,1.0,12.0,85.0,213.0,275.0,256.0,426.0,152.0,30.0,4.0,5.0,8.0,2.0,44.0,233.0,1881.0,12.0,0.5063972431932717,0.493659826845172,0.49887251939498906,0.493215922358378,0.9907147405443323,0.9804629906815592,0.9840454227114233,0.9803071031657609,0.9591296801526038,0.9363046791957841,0.945688277714932,0.9372054497623394,0.10410539215686272,0.21948481353325647,0.17909007352941175,0.22123798539023445
20211226_102606.jpg,algal_spot,0.0,0.0,6.0,635.0,377.0,116.0,65.0,43.0,19.0,2.0,4.0,9.0,4.0,6.0,7.0,44.0,0.0,0.0,0.0,486.0,441.0,113.0,57.0,14.0,3.0,7.0,10.0,10.0,18.0,420.0,2525.0,2.0,0.0,0.0,0.0,504.0,545.0,139.0,66.0,15.0,4.0,6.0,4.0,5.0,10.0,47.0,1790.0,3.0,0.5852906533248782,0.5764942072979343,0.5789650567849196,0.576867454512449,0.9943975216669986,0.986490855318875,0.9882578732143756,0.9868200719282356,0.9697257965686272,0.951005937500544,0.956263294627806,0.953178474690382,0.07234987745098038,0.17482506728181474,0.1516850490196078,0.17056516724336795
20211226_102624.jpg,algal_spot,0.0,0.0,271.0,621.0,157.0,89.0,28.0,11.0,7.0,9.0,12.0,12.0,14.0,29.0,372.0,3189.0,0.0,0.0,53.0,722.0,314.0,13.0,9.0,8.0,7.0,15.0,233.0,604.0,3084.0,3.0,0.0,0.0,0.0,0.0,39.0,782.0,291.0,26.0,5.0,7.0,7.0,6.0,14.0,40.0,483.0,4209.0,0.0,0.0,0.6078597656330471,0.6017446053107663,0.6042396882948913,0.6026914123848996,0.9954038435871362,0.987735189249095,0.989981611298486,0.989081284750716,0.9833670343137257,0.9719319509899605,0.9752294674940112,0.9737568877963747,0.04175857843137255,0.11168012302960399,0.09103860294117645,0.09942329873125717
20211226_102645.jpg,algal_spot,0.0,0.0,6.0,438.0,171.0,165.0,126.0,28.0,3.0,7.0,7.0,11.0,20.0,29.0,123.0,745.0,0.0,0.0,8.0,383.0,341.0,252.0,64.0,19.0,4.0,18.0,46.0,104.0,1336.0,1462.0,6.0,0.0,0.0,0.0,0.0,341.0,348.0,319.0,57.0,22.0,8.0,11.0,8.0,37.0,104.0,472.0,4932.0,1.0,0.6562615326725177,0.6499657475141304,0.6525893243077224,0.6502909837564289,0.9933139601750237,0.9834031851732672,0.986052676610963,0.9843364773498108,0.9781816789215686,0.9651060834590247,0.9694478986447519,0.9664110253452814,0.051761642156862735,0.12879661668589007,0.10801164215686274,0.12155324875048058
20211226_102703.jpg,algal_spot,0.0,0.0,31.0,255.0,275.0,263.0,198.0,137.0,23.0,3.0,7.0,14.0,20.0,33.0,65.0,681.0,0.0,0.0,1.0,115.0,312.0,342.0,305.0,26.0,8.0,9.0,42.0,56.0,104.0,881.0,894.0,1.0,0.0,0.0,0.0,93.0,361.0,314.0,262.0,37.0,18.0,10.0,4.0,13.0,60.0,138.0,2199.0,6.0,0.5157310165531906,0.5048884156211322,0.5100923645681683,0.50579741442999,0.9914088925880729,0.9821816592299654,0.984586825876213,0.9809923958869686,0.9681536548442904,0.9478413071199555,0.9556188378914914,0.9513130573150927,0.0785845588235294,0.16335255670895815,0.14100796568627452,0.17425605536332178
20211226_102721.jpg,algal_spot,85.0,252.0,256.0,211.0,232.0,266.0,35.0,10.0,9.0,6.0,9.0,10.0,16.0,43.0,110.0,679.0,11.0,115.0,377.0,325.0,371.0,88.0,28.0,11.0,4.0,3.0,15.0,221.0,4905.0,126.0,4.0,0.0,14.0,162.0,333.0,337.0,342.0,79.0,30.0,26.0,11.0,7.0,6.0,16.0,75.0,2067.0,33.0,0.0,0.6638130534380736,0.6579989687783289,0.6605110472133945,0.6573324725064192,0.9915032982241613,0.9835315802599573,0.9856178695007692,0.9820318142039931,0.9608480211937716,0.9461126437621451,0.9521040723981901,0.943507063656056,0.0924172794117647,0.1795001922337562,0.15643382352941188,0.1958477508650519
20211226_102739.jpg,algal_spot,727.0,250.0,250.0,189.0,298.0,112.0,18.0,8.0,9.0,6.0,5.0,11.0,30.0,47.0,100.0,1111.0,29.0,150.0,475.0,330.0,369.0,19.0,5.0,6.0,9.0,7.0,40.0,665.0,1293.0,24.0,3.0,0.0,4.0,118.0,447.0,416.0,257.0,26.0,18.0,11.0,5.0,2.0,6.0,13.0,929.0,1364.0,25.0,1.0,0.5885998419808206,0.5804048662578751,0.585480088064945,0.5803355765625126,0.9909801987690885,0.9822788530259893,0.9854949176871015,0.9816831426649798,0.9626881071998933,0.9458450176992818,0.954020668363499,0.9456790505453239,0.09917279411764704,0.19532487504805834,0.15954350490196073,0.2018915801614762
20211226_102756.jpg,algal_spot,0.0,12.0,277.0,311.0,291.0,20.0,7.0,8.0,7.0,4.0,15.0,25.0,40.0,625.0,2390.0,1.0,0.0,1.0,293.0,506.0,86.0,12.0,11.0,17.0,21.0,33.0,396.0,788.0,2040.0,0.0,0.0,0.0,0.0,0.0,251.0,556.0,85.0,15.0,12.0,8.0,20.0,28.0,40.0,478.0,1926.0,5.0,0.0,0.0,0.5513031375547417,0.5413420325473058,0.5468883668409197,0.5419924027650516,0.9932880555916925,0.9841307989342412,0.9862049366184985,0.9835410685449741,0.9763743512110727,0.9592024786846689,0.9661177191464823,0.960844520294144,0.05202205882352941,0.1233064206074587,0.10704656862745097,0.12788927335640138
20211226_102837.jpg,algal_spot,0.0,0.0,0.0,218.0,374.0,333.0,211.0,113.0,16.0,11.0,6.0,7.0,14.0,24.0,39.0,187.0,0.0,0.0,0.0,53.0,537.0,442.0,159.0,27.0,11.0,10.0,22.0,34.0,90.0,1624.0,3235.0,0.0,0.0,0.0,0.0,23.0,592.0,504.0,139.0,31.0,9.0,11.0,10.0,15.0,40.0,126.0,1593.0,10.0,0.5178299379662201,0.508839998150818,0.5129399799210133,0.5094486899258684,0.9932648730371378,0.9847990751779574,0.987273705230227,0.9855477814895238,0.9707257425028835,0.9541003547191216,0.9607261930507492,0.956222413586142,0.06890318627450981,0.15581699346405223,0.13022365196078425,0.14814302191464812
20211226_102904.jpg,algal_spot,0.0,0.0,276.0,526.0,159.0,103.0,44.0,5.0,12.0,6.0,11.0,8.0,21.0,27.0,432.0,1603.0,0.0,1.0,46.0,668.0,258.0,24.0,14.0,13.0,16.0,20.0,169.0,572.0,3214.0,1.0,0.0,0.0,0.0,0.0,85.0,708.0,302.0,27.0,15.0,15.0,10.0,13.0,41.0,515.0,954.0,1243.0,1.0,0.0,0.6026945559695323,0.5968013464080509,0.5983557580154266,0.5965730101892223,0.995192111925748,0.9889273193592463,0.9890686381632714,0.9865581502858505,0.9827696078431372,0.9716181211194441,0.9737764922145333,0.9716623853338693,0.04368872549019607,0.10083813917723954,0.09935661764705885,0.12241445597846978
20211226_102949.jpg,algal_spot,0.0,0.0,21.0,621.0,272.0,82.0,23.0,17.0,8.0,5.0,5.0,2.0,6.0,9.0,19.0,74.0,0.0,0.0,3.0,956.0,289.0,44.0,8.0,5.0,9.0,10.0,12.0,5.0,329.0,2279.0,8.0,0.0,0.0,0.0,11.0,796.0,288.0,71.0,23.0,7.0,1.0,9.0,7.0,5.0,27.0,1584.0,104.0,0.0,0.7397660439362802,0.7351798888538281,0.7366517037863045,0.7350017749248834,0.9947611231293458,0.9866348228383919,0.9874666434680609,0.984505573110477,0.9825256812283732,0.9717341433246176,0.9741552851344161,0.9716089356512724,0.04820772058823529,0.12327566320645904,0.11534926470588237,0.1429142637447136
